split,label,filename,ext,path,width,height,mode,new_split,dest_filename,dest_path
train,no_cancer,LUNG MRI-NC (1109).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (1109).png,512,512,RGBA,train,train__LUNG MRI-NC (1109).png,..\dataset_split\train\no_cancer\train__LUNG MRI-NC (1109).png
train,no_cancer,LUNG MRI-NC (985).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (985).png,512,512,RGBA,train,train__LUNG MRI-NC (985).png,..\dataset_split\train\no_cancer\train__LUNG MRI-NC (985).png
train,cancer,Lung MRI (275).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (275).png,352,260,RGBA,train,train__Lung MRI (275).png,..\dataset_split\train\cancer\train__Lung MRI (275).png
validate,cancer,Lung MRI (1495).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (1495).png,512,512,RGBA,train,validate__Lung MRI (1495).png,..\dataset_split\train\cancer\validate__Lung MRI (1495).png
train,cancer,Lung MRI (599).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (599).png,403,205,RGBA,train,train__Lung MRI (599).png,..\dataset_split\train\cancer\train__Lung MRI (599).png
train,cancer,Lung MRI (176).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (176).png,420,320,RGBA,train,train__Lung MRI (176).png,..\dataset_split\train\cancer\train__Lung MRI (176).png
train,no_cancer,LUNG MRI-NC (1162).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (1162).png,512,512,RGBA,train,train__LUNG MRI-NC (1162).png,..\dataset_split\train\no_cancer\train__LUNG MRI-NC (1162).png
train,no_cancer,LUNG MRI-NC (839).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (839).png,512,512,RGBA,train,train__LUNG MRI-NC (839).png,..\dataset_split\train\no_cancer\train__LUNG MRI-NC (839).png
train,cancer,Lung MRI (654).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (654).png,512,512,RGBA,train,train__Lung MRI (654).png,..\dataset_split\train\cancer\train__Lung MRI (654).png
validate,cancer,Lung MRI (1138).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (1138).png,379,309,RGBA,train,validate__Lung MRI (1138).png,..\dataset_split\train\cancer\validate__Lung MRI (1138).png
train,cancer,Lung MRI (869).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (869).png,512,512,RGBA,train,train__Lung MRI (869).png,..\dataset_split\train\cancer\train__Lung MRI (869).png
validate,no_cancer,LUNG MRI NC (307).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (307).png,512,512,RGBA,train,validate__LUNG MRI NC (307).png,..\dataset_split\train\no_cancer\validate__LUNG MRI NC (307).png
train,no_cancer,LUNG MRI-NC (614).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (614).png,512,512,RGBA,train,train__LUNG MRI-NC (614).png,..\dataset_split\train\no_cancer\train__LUNG MRI-NC (614).png
train,no_cancer,LUNG MRI-NC (104).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (104).png,512,512,RGBA,train,train__LUNG MRI-NC (104).png,..\dataset_split\train\no_cancer\train__LUNG MRI-NC (104).png
train,cancer,Lung MRI (187).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (187).png,413,302,RGBA,train,train__Lung MRI (187).png,..\dataset_split\train\cancer\train__Lung MRI (187).png
train,cancer,Lung MRI (296).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (296).png,375,253,RGBA,train,train__Lung MRI (296).png,..\dataset_split\train\cancer\train__Lung MRI (296).png
train,no_cancer,LUNG MRI-NC (1064).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (1064).png,512,512,RGBA,train,train__LUNG MRI-NC (1064).png,..\dataset_split\train\no_cancer\train__LUNG MRI-NC (1064).png
validate,cancer,Lung MRI (1181).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (1181).png,426,313,RGBA,train,validate__Lung MRI (1181).png,..\dataset_split\train\cancer\validate__Lung MRI (1181).png
train,cancer,Lung MRI (753).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (753).png,512,512,RGBA,train,train__Lung MRI (753).png,..\dataset_split\train\cancer\train__Lung MRI (753).png
train,cancer,Lung MRI (843).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (843).png,512,512,RGBA,train,train__Lung MRI (843).png,..\dataset_split\train\cancer\train__Lung MRI (843).png
validate,cancer,Lung MRI (941).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (941).png,425,273,RGBA,train,validate__Lung MRI (941).png,..\dataset_split\train\cancer\validate__Lung MRI (941).png
train,cancer,Lung MRI (1061).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (1061).png,512,512,RGBA,train,train__Lung MRI (1061).png,..\dataset_split\train\cancer\train__Lung MRI (1061).png
validate,cancer,Lung MRI (1470).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (1470).png,512,512,RGBA,train,validate__Lung MRI (1470).png,..\dataset_split\train\cancer\validate__Lung MRI (1470).png
train,no_cancer,LUNG MRI-NC (136).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (136).png,512,512,RGBA,train,train__LUNG MRI-NC (136).png,..\dataset_split\train\no_cancer\train__LUNG MRI-NC (136).png
validate,cancer,Lung MRI (1334).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (1334).png,461,377,RGBA,train,validate__Lung MRI (1334).png,..\dataset_split\train\cancer\validate__Lung MRI (1334).png
train,cancer,Lung MRI (265).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (265).png,401,221,RGBA,train,train__Lung MRI (265).png,..\dataset_split\train\cancer\train__Lung MRI (265).png
train,no_cancer,LUNG MRI-NC (442).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (442).png,512,512,RGBA,train,train__LUNG MRI-NC (442).png,..\dataset_split\train\no_cancer\train__LUNG MRI-NC (442).png
validate,cancer,Lung MRI (985).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (985).png,418,231,RGBA,train,validate__Lung MRI (985).png,..\dataset_split\train\cancer\validate__Lung MRI (985).png
train,no_cancer,LUNG MRI-NC (1277).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (1277).png,512,512,RGBA,train,train__LUNG MRI-NC (1277).png,..\dataset_split\train\no_cancer\train__LUNG MRI-NC (1277).png
train,cancer,Lung MRI (1047).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (1047).png,512,512,RGBA,train,train__Lung MRI (1047).png,..\dataset_split\train\cancer\train__Lung MRI (1047).png
train,no_cancer,LUNG MRI-NC (932).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (932).png,512,512,RGBA,train,train__LUNG MRI-NC (932).png,..\dataset_split\train\no_cancer\train__LUNG MRI-NC (932).png
validate,cancer,Lung MRI (1396).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (1396).png,512,512,RGBA,train,validate__Lung MRI (1396).png,..\dataset_split\train\cancer\validate__Lung MRI (1396).png
train,no_cancer,LUNG MRI-NC (583).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (583).png,512,512,RGBA,train,train__LUNG MRI-NC (583).png,..\dataset_split\train\no_cancer\train__LUNG MRI-NC (583).png
validate,cancer,Lung MRI (926).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (926).png,416,318,RGBA,train,validate__Lung MRI (926).png,..\dataset_split\train\cancer\validate__Lung MRI (926).png
train,cancer,Lung MRI (789).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (789).png,512,512,RGBA,train,train__Lung MRI (789).png,..\dataset_split\train\cancer\train__Lung MRI (789).png
train,no_cancer,LUNG MRI-NC (1249).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (1249).png,512,512,RGBA,train,train__LUNG MRI-NC (1249).png,..\dataset_split\train\no_cancer\train__LUNG MRI-NC (1249).png
validate,cancer,Lung MRI (998).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (998).png,416,308,RGBA,train,validate__Lung MRI (998).png,..\dataset_split\train\cancer\validate__Lung MRI (998).png
train,cancer,Lung MRI (305).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (305).png,356,255,RGBA,train,train__Lung MRI (305).png,..\dataset_split\train\cancer\train__Lung MRI (305).png
train,cancer,Lung MRI (840).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (840).png,512,512,RGBA,train,train__Lung MRI (840).png,..\dataset_split\train\cancer\train__Lung MRI (840).png
train,cancer,Lung MRI (623).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (623).png,206,154,RGBA,train,train__Lung MRI (623).png,..\dataset_split\train\cancer\train__Lung MRI (623).png
train,cancer,Lung MRI (616).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (616).png,216,136,RGBA,train,train__Lung MRI (616).png,..\dataset_split\train\cancer\train__Lung MRI (616).png
validate,no_cancer,LUNG MRI NC (425).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (425).png,512,512,RGBA,train,validate__LUNG MRI NC (425).png,..\dataset_split\train\no_cancer\validate__LUNG MRI NC (425).png
validate,no_cancer,LUNG MRI NC (418).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (418).png,512,512,RGBA,train,validate__LUNG MRI NC (418).png,..\dataset_split\train\no_cancer\validate__LUNG MRI NC (418).png
train,no_cancer,LUNG MRI-NC (98).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (98).png,512,512,RGBA,train,train__LUNG MRI-NC (98).png,..\dataset_split\train\no_cancer\train__LUNG MRI-NC (98).png
train,cancer,Lung MRI (1094).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (1094).png,512,512,RGBA,train,train__Lung MRI (1094).png,..\dataset_split\train\cancer\train__Lung MRI (1094).png
train,cancer,Lung MRI (920).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (920).png,512,512,RGBA,train,train__Lung MRI (920).png,..\dataset_split\train\cancer\train__Lung MRI (920).png
validate,no_cancer,LUNG MRI NC (381).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (381).png,512,512,RGBA,train,validate__LUNG MRI NC (381).png,..\dataset_split\train\no_cancer\validate__LUNG MRI NC (381).png
train,no_cancer,LUNG MRI-NC (641).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (641).png,512,512,RGBA,train,train__LUNG MRI-NC (641).png,..\dataset_split\train\no_cancer\train__LUNG MRI-NC (641).png
validate,cancer,Lung MRI (777).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (777).png,413,255,RGBA,train,validate__Lung MRI (777).png,..\dataset_split\train\cancer\validate__Lung MRI (777).png
train,no_cancer,LUNG MRI-NC (22).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (22).png,512,512,RGBA,train,train__LUNG MRI-NC (22).png,..\dataset_split\train\no_cancer\train__LUNG MRI-NC (22).png
validate,no_cancer,LUNG MRI NC (12).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (12).png,443,344,RGB,train,validate__LUNG MRI NC (12).png,..\dataset_split\train\no_cancer\validate__LUNG MRI NC (12).png
train,no_cancer,LUNG MRI-NC (212).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (212).png,512,512,RGBA,train,train__LUNG MRI-NC (212).png,..\dataset_split\train\no_cancer\train__LUNG MRI-NC (212).png
train,cancer,Lung MRI (1070).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (1070).png,512,512,RGBA,train,train__Lung MRI (1070).png,..\dataset_split\train\cancer\train__Lung MRI (1070).png
validate,cancer,Lung MRI (1037).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (1037).png,392,251,RGBA,train,validate__Lung MRI (1037).png,..\dataset_split\train\cancer\validate__Lung MRI (1037).png
validate,cancer,Lung MRI (1217).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (1217).png,448,250,RGBA,train,validate__Lung MRI (1217).png,..\dataset_split\train\cancer\validate__Lung MRI (1217).png
train,no_cancer,LUNG MRI-NC (995).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (995).png,512,512,RGBA,train,train__LUNG MRI-NC (995).png,..\dataset_split\train\no_cancer\train__LUNG MRI-NC (995).png
validate,cancer,Lung MRI (1282).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (1282).png,409,322,RGBA,train,validate__Lung MRI (1282).png,..\dataset_split\train\cancer\validate__Lung MRI (1282).png
train,cancer,Lung MRI (75).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (75).png,423,249,RGBA,train,train__Lung MRI (75).png,..\dataset_split\train\cancer\train__Lung MRI (75).png
train,no_cancer,LUNG MRI-NC (1179).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (1179).png,512,512,RGBA,train,train__LUNG MRI-NC (1179).png,..\dataset_split\train\no_cancer\train__LUNG MRI-NC (1179).png
train,cancer,Lung MRI (937).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (937).png,512,512,RGBA,train,train__Lung MRI (937).png,..\dataset_split\train\cancer\train__Lung MRI (937).png
train,no_cancer,LUNG MRI-NC (42).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (42).png,512,512,RGBA,train,train__LUNG MRI-NC (42).png,..\dataset_split\train\no_cancer\train__LUNG MRI-NC (42).png
validate,no_cancer,LUNG MRI NC (331).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (331).png,512,512,RGBA,train,validate__LUNG MRI NC (331).png,..\dataset_split\train\no_cancer\validate__LUNG MRI NC (331).png
train,cancer,Lung MRI (167).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (167).png,440,297,RGBA,train,train__Lung MRI (167).png,..\dataset_split\train\cancer\train__Lung MRI (167).png
train,cancer,Lung MRI (610).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (610).png,506,281,RGBA,train,train__Lung MRI (610).png,..\dataset_split\train\cancer\train__Lung MRI (610).png
validate,no_cancer,LUNG MRI NC (274).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (274).png,512,512,RGBA,train,validate__LUNG MRI NC (274).png,..\dataset_split\train\no_cancer\validate__LUNG MRI NC (274).png
train,cancer,Lung MRI (820).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (820).png,512,512,RGBA,train,train__Lung MRI (820).png,..\dataset_split\train\cancer\train__Lung MRI (820).png
train,no_cancer,LUNG MRI-NC (473).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (473).png,512,512,RGBA,train,train__LUNG MRI-NC (473).png,..\dataset_split\train\no_cancer\train__LUNG MRI-NC (473).png
train,cancer,Lung MRI (1036).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (1036).png,512,512,RGBA,train,train__Lung MRI (1036).png,..\dataset_split\train\cancer\train__Lung MRI (1036).png
validate,no_cancer,LUNG MRI NC (26).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (26).png,850,506,RGB,train,validate__LUNG MRI NC (26).png,..\dataset_split\train\no_cancer\validate__LUNG MRI NC (26).png
train,no_cancer,LUNG MRI-NC (97).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (97).png,512,512,RGBA,train,train__LUNG MRI-NC (97).png,..\dataset_split\train\no_cancer\train__LUNG MRI-NC (97).png
validate,no_cancer,LUNG MRI NC (79).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (79).png,586,462,RGBA,train,validate__LUNG MRI NC (79).png,..\dataset_split\train\no_cancer\validate__LUNG MRI NC (79).png
validate,cancer,Lung MRI (1051).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (1051).png,363,243,RGBA,train,validate__Lung MRI (1051).png,..\dataset_split\train\cancer\validate__Lung MRI (1051).png
validate,cancer,Lung MRI (1044).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (1044).png,362,322,RGBA,train,validate__Lung MRI (1044).png,..\dataset_split\train\cancer\validate__Lung MRI (1044).png
train,no_cancer,LUNG MRI-NC (494).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (494).png,512,512,RGBA,train,train__LUNG MRI-NC (494).png,..\dataset_split\train\no_cancer\train__LUNG MRI-NC (494).png
validate,cancer,Lung MRI (1083).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (1083).png,444,271,RGBA,train,validate__Lung MRI (1083).png,..\dataset_split\train\cancer\validate__Lung MRI (1083).png
train,no_cancer,LUNG MRI-NC (231).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (231).png,512,512,RGBA,train,train__LUNG MRI-NC (231).png,..\dataset_split\train\no_cancer\train__LUNG MRI-NC (231).png
train,no_cancer,LUNG MRI-NC (424).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (424).png,512,512,RGBA,train,train__LUNG MRI-NC (424).png,..\dataset_split\train\no_cancer\train__LUNG MRI-NC (424).png
train,cancer,Lung MRI (940).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (940).png,512,512,RGBA,train,train__Lung MRI (940).png,..\dataset_split\train\cancer\train__Lung MRI (940).png
validate,cancer,Lung MRI (1194).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (1194).png,443,356,RGBA,train,validate__Lung MRI (1194).png,..\dataset_split\train\cancer\validate__Lung MRI (1194).png
validate,no_cancer,LUNG MRI NC (174).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (174).png,512,512,RGBA,train,validate__LUNG MRI NC (174).png,..\dataset_split\train\no_cancer\validate__LUNG MRI NC (174).png
train,no_cancer,LUNG MRI-NC (61).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (61).png,512,512,RGBA,train,train__LUNG MRI-NC (61).png,..\dataset_split\train\no_cancer\train__LUNG MRI-NC (61).png
train,no_cancer,LUNG MRI-NC (168).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (168).png,512,512,RGBA,train,train__LUNG MRI-NC (168).png,..\dataset_split\train\no_cancer\train__LUNG MRI-NC (168).png
validate,cancer,Lung MRI (1099).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (1099).png,365,303,RGBA,train,validate__Lung MRI (1099).png,..\dataset_split\train\cancer\validate__Lung MRI (1099).png
validate,cancer,Lung MRI (1446).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\cancer\Lung MRI (1446).png,512,512,RGBA,train,validate__Lung MRI (1446).png,..\dataset_split\train\cancer\validate__Lung MRI (1446).png
validate,no_cancer,LUNG MRI NC (232).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (232).png,512,512,RGBA,train,validate__LUNG MRI NC (232).png,..\dataset_split\train\no_cancer\validate__LUNG MRI NC (232).png
train,no_cancer,LUNG MRI-NC (470).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (470).png,512,512,RGBA,train,train__LUNG MRI-NC (470).png,..\dataset_split\train\no_cancer\train__LUNG MRI-NC (470).png
train,no_cancer,LUNG MRI-NC (71).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (71).png,512,512,RGBA,train,train__LUNG MRI-NC (71).png,..\dataset_split\train\no_cancer\train__LUNG MRI-NC (71).png
train,no_cancer,LUNG MRI-NC (124).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (124).png,512,512,RGBA,train,train__LUNG MRI-NC (124).png,..\dataset_split\train\no_cancer\train__LUNG MRI-NC (124).png
validate,no_cancer,LUNG MRI NC (53).png,.png,..\dataset\lung_cancer_MRI_dataset\validate\no_cancer\LUNG MRI NC (53).png,800,577,RGBA,train,validate__LUNG MRI NC (53).png,..\dataset_split\train\no_cancer\validate__LUNG MRI NC (53).png
train,cancer,Lung MRI (613).png,.png,..\dataset\lung_cancer_MRI_dataset\train\cancer\Lung MRI (613).png,263,192,RGB,train,train__Lung MRI (613).png,..\dataset_split\train\cancer\train__Lung MRI (613).png
train,no_cancer,LUNG MRI-NC (503).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (503).png,512,512,RGBA,train,train__LUNG MRI-NC (503).png,..\dataset_split\train\no_cancer\train__LUNG MRI-NC (503).png
