group_id,path,source_dataset,raw_folder,filename,canonical_label,subtype,is_labeled,is_synthetic_source,corrupt,width,height,aspect_ratio,phash,phash_int,ahash,md5,case_key,group_root,group_size,label_conflict,group_sources,cross_dataset_duplicate,split_group,split,fold
38,D:\skripsi\Dataset\Chest CT-Scan images Dataset (Mohamed Hany)\test\large.cell.carcinoma\000133 (2).png,Chest CT-Scan images Dataset (Mohamed Hany),test/large.cell.carcinoma,000133 (2).png,Malignant,LargeCellCarcinoma,True,False,False,415,341,1.217,d99a07e17e8e381a,15679853717716088858,187eddddd9cb7e00,77ec360c17fa62cfeee20c3b66ec712f,Chest CT-Scan images Dataset (Mohamed Hany)|test/large.cell.carcinoma::000133,142,8,False,CT Scan Images for Lung Cancer (Dishan rathi20)|CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|Chest CT-Scan images Dataset (Mohamed Hany)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),True,Chest CT-Scan images Dataset (Mohamed Hany)|test/large.cell.carcinoma|Chest CT-Scan images Dataset (Mohamed Hany)|test/large.cell.carcinoma::26,trainval,2
39,D:\skripsi\Dataset\Chest CT-Scan images Dataset (Mohamed Hany)\test\large.cell.carcinoma\000136 (2).png,Chest CT-Scan images Dataset (Mohamed Hany),test/large.cell.carcinoma,000136 (2).png,Malignant,LargeCellCarcinoma,True,False,False,443,324,1.367,c1fc06933a9e293b,13978054572864579899,3c7adbd9cb7b3c00,620c67f5ba35a596ef607337e6298f9b,Chest CT-Scan images Dataset (Mohamed Hany)|test/large.cell.carcinoma::000136,144,4,False,CT Scan Images for Lung Cancer (Dishan rathi20)|CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|Chest CT-Scan images Dataset (Mohamed Hany)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),True,Chest CT-Scan images Dataset (Mohamed Hany)|test/large.cell.carcinoma|Chest CT-Scan images Dataset (Mohamed Hany)|test/large.cell.carcinoma::27,trainval,3
40,D:\skripsi\Dataset\Chest CT-Scan images Dataset (Mohamed Hany)\test\large.cell.carcinoma\000137.png,Chest CT-Scan images Dataset (Mohamed Hany),test/large.cell.carcinoma,000137.png,Malignant,LargeCellCarcinoma,True,False,False,370,295,1.254,91b266456b1e3c6b,10498566129689967723,007edf9fe97a3c00,10a99b5853e4ace21c69c68dac6176b0,Chest CT-Scan images Dataset (Mohamed Hany)|test/large.cell.carcinoma::000137,145,4,False,CT Scan Images for Lung Cancer (Dishan rathi20)|CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|Chest CT-Scan images Dataset (Mohamed Hany)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),True,Chest CT-Scan images Dataset (Mohamed Hany)|test/large.cell.carcinoma|Chest CT-Scan images Dataset (Mohamed Hany)|test/large.cell.carcinoma::27,trainval,3
41,D:\skripsi\Dataset\Chest CT-Scan images Dataset (Mohamed Hany)\test\large.cell.carcinoma\000143.png,Chest CT-Scan images Dataset (Mohamed Hany),test/large.cell.carcinoma,000143.png,Malignant,LargeCellCarcinoma,True,False,False,473,324,1.46,d0336f6c399874c3,15002457294314697923,003c7e5e5e7e3c00,a27e9266047290979195c3553197f948,Chest CT-Scan images Dataset (Mohamed Hany)|test/large.cell.carcinoma::000143,148,4,False,CT Scan Images for Lung Cancer (Dishan rathi20)|CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|Chest CT-Scan images Dataset (Mohamed Hany)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),True,Chest CT-Scan images Dataset (Mohamed Hany)|test/large.cell.carcinoma|Chest CT-Scan images Dataset (Mohamed Hany)|test/large.cell.carcinoma::28,trainval,3
42,D:\skripsi\Dataset\Chest CT-Scan images Dataset (Mohamed Hany)\test\adenocarcinoma\000147.png,Chest CT-Scan images Dataset (Mohamed Hany),test/adenocarcinoma,000147.png,Malignant,Adenocarcinoma,True,False,False,491,274,1.792,d0d42fcb387d6434,15047704804824278068,007c7e7e7e7c3800,0773c7f2262c0d5987736691919bafa9,Chest CT-Scan images Dataset (Mohamed Hany)|test/adenocarcinoma::000147,149,8,False,CT Scan Images for Lung Cancer (Dishan rathi20)|CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|Chest CT-Scan images Dataset (Mohamed Hany)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),True,Chest CT-Scan images Dataset (Mohamed Hany)|test/adenocarcinoma|Chest CT-Scan images Dataset (Mohamed Hany)|test/adenocarcinoma::29,trainval,3
43,D:\skripsi\Dataset\Chest CT-Scan images Dataset (Mohamed Hany)\test\adenocarcinoma\000148 (3).png,Chest CT-Scan images Dataset (Mohamed Hany),test/adenocarcinoma,000148 (3).png,Malignant,Adenocarcinoma,True,False,False,488,331,1.474,91a16ece681a6f69,10493790439538847593,307e6e4e7e3e1c00,19ebef75a551ab13dd7a6fad240cc17d,Chest CT-Scan images Dataset (Mohamed Hany)|test/adenocarcinoma::000148,150,32,False,CT Scan Images for Lung Cancer (Dishan rathi20)|CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|Chest CT-Scan images Dataset (Mohamed Hany)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),True,Chest CT-Scan images Dataset (Mohamed Hany)|test/adenocarcinoma|Chest CT-Scan images Dataset (Mohamed Hany)|test/adenocarcinoma::29,trainval,3
44,D:\skripsi\Dataset\Chest CT-Scan images Dataset (Mohamed Hany)\test\large.cell.carcinoma\000149.png,Chest CT-Scan images Dataset (Mohamed Hany),test/large.cell.carcinoma,000149.png,Malignant,LargeCellCarcinoma,True,False,False,413,292,1.414,d5b142c63f0b3939,15398162020185094457,007e5adadade3c00,7e2c194a5a56c359e16954c55723be1a,Chest CT-Scan images Dataset (Mohamed Hany)|test/large.cell.carcinoma::000149,152,4,False,CT Scan Images for Lung Cancer (Dishan rathi20)|CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|Chest CT-Scan images Dataset (Mohamed Hany)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),True,Chest CT-Scan images Dataset (Mohamed Hany)|test/large.cell.carcinoma|Chest CT-Scan images Dataset (Mohamed Hany)|test/large.cell.carcinoma::29,trainval,0
45,D:\skripsi\Dataset\Chest CT-Scan images Dataset (Mohamed Hany)\test\large.cell.carcinoma\000150.png,Chest CT-Scan images Dataset (Mohamed Hany),test/large.cell.carcinoma,000150.png,Malignant,LargeCellCarcinoma,True,False,False,409,288,1.42,91912ec66f7a3c38,10489216436931279928,007e5e7e7e7e3c00,847d2370540980027defc406a1481cac,Chest CT-Scan images Dataset (Mohamed Hany)|test/large.cell.carcinoma::000150,153,4,False,CT Scan Images for Lung Cancer (Dishan rathi20)|CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|Chest CT-Scan images Dataset (Mohamed Hany)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),True,Chest CT-Scan images Dataset (Mohamed Hany)|test/large.cell.carcinoma|Chest CT-Scan images Dataset (Mohamed Hany)|test/large.cell.carcinoma::30,trainval,3
46,D:\skripsi\Dataset\Chest CT-Scan images Dataset (Mohamed Hany)\test\large.cell.carcinoma\000155.png,Chest CT-Scan images Dataset (Mohamed Hany),test/large.cell.carcinoma,000155.png,Malignant,LargeCellCarcinoma,True,False,False,420,320,1.312,913146973ade2979,10462221024700017017,0c7a5adbdb7e3c00,71ee0a02e61c6091111aa2887b7874a8,Chest CT-Scan images Dataset (Mohamed Hany)|test/large.cell.carcinoma::000155,156,4,False,CT Scan Images for Lung Cancer (Dishan rathi20)|CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|Chest CT-Scan images Dataset (Mohamed Hany)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),True,Chest CT-Scan images Dataset (Mohamed Hany)|test/large.cell.carcinoma|Chest CT-Scan images Dataset (Mohamed Hany)|test/large.cell.carcinoma::31,trainval,0
47,D:\skripsi\Dataset\Chest CT-Scan images Dataset (Mohamed Hany)\test\large.cell.carcinoma\000158.png,Chest CT-Scan images Dataset (Mohamed Hany),test/large.cell.carcinoma,000158.png,Malignant,LargeCellCarcinoma,True,False,False,383,316,1.212,d11a1ee56bc6243e,15067389474025907262,001c5efcff7e3c00,e18292c96253296adea6018ae6718dc2,Chest CT-Scan images Dataset (Mohamed Hany)|test/large.cell.carcinoma::000158,157,4,False,CT Scan Images for Lung Cancer (Dishan rathi20)|CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|Chest CT-Scan images Dataset (Mohamed Hany)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),True,Chest CT-Scan images Dataset (Mohamed Hany)|test/large.cell.carcinoma|Chest CT-Scan images Dataset (Mohamed Hany)|test/large.cell.carcinoma::31,trainval,0
48,D:\skripsi\Dataset\Chest CT-Scan images Dataset (Mohamed Hany)\test\squamous.cell.carcinoma\000159 (5).png,Chest CT-Scan images Dataset (Mohamed Hany),test/squamous.cell.carcinoma,000159 (5).png,Malignant,SquamousCellCarcinoma,True,False,False,460,341,1.349,94cd43923b1f6c6c,10722300583175220332,387edbdbdb7e1c00,0eeab09aae6863144c2b7b9e904fd3f6,Chest CT-Scan images Dataset (Mohamed Hany)|test/squamous.cell.carcinoma::000159,158,16,False,CT Scan Images for Lung Cancer (Dishan rathi20)|CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|Chest CT-Scan images Dataset (Mohamed Hany)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),True,Chest CT-Scan images Dataset (Mohamed Hany)|test/squamous.cell.carcinoma|Chest CT-Scan images Dataset (Mohamed Hany)|test/squamous.cell.carcinoma::31,trainval,0
49,D:\skripsi\Dataset\Chest CT-Scan images Dataset (Mohamed Hany)\test\large.cell.carcinoma\000169.png,Chest CT-Scan images Dataset (Mohamed Hany),test/large.cell.carcinoma,000169.png,Malignant,LargeCellCarcinoma,True,False,False,412,232,1.776,81c11e86696b767e,9349787864040961662,347eefcb7e7e0000,2d99c9672e92c3c04eaca62cb3f96c5a,Chest CT-Scan images Dataset (Mohamed Hany)|test/large.cell.carcinoma::000169,163,4,False,CT Scan Images for Lung Cancer (Dishan rathi20)|CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|Chest CT-Scan images Dataset (Mohamed Hany)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),True,Chest CT-Scan images Dataset (Mohamed Hany)|test/large.cell.carcinoma|Chest CT-Scan images Dataset (Mohamed Hany)|test/large.cell.carcinoma::33,trainval,4
50,D:\skripsi\Dataset\Chest CT-Scan images Dataset (Mohamed Hany)\test\large.cell.carcinoma\000171.png,Chest CT-Scan images Dataset (Mohamed Hany),test/large.cell.carcinoma,000171.png,Malignant,LargeCellCarcinoma,True,False,False,412,301,1.369,91f956873a1a6969,10518533543495887209,047e5bcd4b7e3c00,9d88556015a453f5c29801e166b3af03,Chest CT-Scan images Dataset (Mohamed Hany)|test/large.cell.carcinoma::000171,165,4,False,CT Scan Images for Lung Cancer (Dishan rathi20)|CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|Chest CT-Scan images Dataset (Mohamed Hany)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),True,Chest CT-Scan images Dataset (Mohamed Hany)|test/large.cell.carcinoma|Chest CT-Scan images Dataset (Mohamed Hany)|test/large.cell.carcinoma::34,trainval,2
51,D:\skripsi\Dataset\Chest CT-Scan images Dataset (Mohamed Hany)\test\large.cell.carcinoma\000172 (2).png,Chest CT-Scan images Dataset (Mohamed Hany),test/large.cell.carcinoma,000172 (2).png,Malignant,LargeCellCarcinoma,True,False,False,438,315,1.39,913166c77a9e287a,10462256416300083322,042a5e5e5b7e3c00,c83c0d88cdf9abf4e8c2ba804781e1a2,Chest CT-Scan images Dataset (Mohamed Hany)|test/large.cell.carcinoma::000172,166,20,False,CT Scan Images for Lung Cancer (Dishan rathi20)|CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|Chest CT-Scan images Dataset (Mohamed Hany)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),True,Chest CT-Scan images Dataset (Mohamed Hany)|test/large.cell.carcinoma|Chest CT-Scan images Dataset (Mohamed Hany)|test/large.cell.carcinoma::34,trainval,2
52,D:\skripsi\Dataset\Chest CT-Scan images Dataset (Mohamed Hany)\test\adenocarcinoma\000173 (5).png,Chest CT-Scan images Dataset (Mohamed Hany),test/adenocarcinoma,000173 (5).png,Malignant,Adenocarcinoma,True,False,False,459,402,1.142,999956c76b4e9438,11067972973738497080,183c5effdb7e0000,778b5793148a531e04d9c85353c28256,Chest CT-Scan images Dataset (Mohamed Hany)|test/adenocarcinoma::000173,168,20,False,CT Scan Images for Lung Cancer (Dishan rathi20)|CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|Chest CT-Scan images Dataset (Mohamed Hany)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),True,Chest CT-Scan images Dataset (Mohamed Hany)|test/adenocarcinoma|Chest CT-Scan images Dataset (Mohamed Hany)|test/adenocarcinoma::34,trainval,1
53,D:\skripsi\Dataset\CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)\Normal cases\Normal cases (197).png,CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ),Normal cases,Normal cases (197).png,Normal,Normal,True,False,False,940,627,1.499,d13b06746f983c1b,15076651274711088155,3c7e5a5a5a5a7e3c,be891546a445986a881ba74696f8a492,CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|Normal cases::197,179,2017,False,CT Scan Images for Lung Cancer (Dishan rathi20)|CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|Chest CT-Scan images Dataset (Mohamed Hany)|IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),True,CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|Normal cases|CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|Normal cases::39,trainval,4
54,D:\skripsi\Dataset\Chest CT-Scan images Dataset (Mohamed Hany)\test\normal\24 - Copy.png,Chest CT-Scan images Dataset (Mohamed Hany),test/normal,24 - Copy.png,Normal,Normal,True,False,False,773,523,1.478,993b0565c7d4ce92,11041424846131351186,7e489999898b5a3c,178f85a1b3ae2a54b840896401bbfa0a,Chest CT-Scan images Dataset (Mohamed Hany)|test/normal::24,197,23,False,CT Scan Images for Lung Cancer (Dishan rathi20)|CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|Chest CT-Scan images Dataset (Mohamed Hany)|IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),True,Chest CT-Scan images Dataset (Mohamed Hany)|test/normal|Chest CT-Scan images Dataset (Mohamed Hany)|test/normal::4,trainval,0
55,D:\skripsi\Dataset\Chest CT-Scan images Dataset (Mohamed Hany)\test\normal\normal.png,Chest CT-Scan images Dataset (Mohamed Hany),test/normal,normal.png,Normal,Normal,True,False,False,627,630,0.995,9931463f3ada3961,11038681399046060385,007edf9d9ddb7e00,ddd5983d4de2afc0720ca32a9b6bf23c,Chest CT-Scan images Dataset (Mohamed Hany)|test/normal::normal,223,18,False,CT Scan Images for Lung Cancer (Dishan rathi20)|CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|Chest CT-Scan images Dataset (Mohamed Hany)|IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),True,Chest CT-Scan images Dataset (Mohamed Hany)|test/normal|Chest CT-Scan images Dataset (Mohamed Hany)|test/normal::normal,trainval,4
59,D:\skripsi\Dataset\Chest CT-Scan images Dataset (Mohamed Hany)\test\squamous.cell.carcinoma\000115 (5).png,Chest CT-Scan images Dataset (Mohamed Hany),test/squamous.cell.carcinoma,000115 (5).png,Malignant,SquamousCellCarcinoma,True,False,False,447,330,1.355,949a43c56f8f2c8e,10707945579286047886,3c5e5edbdb5a3e00,45b0f42d86cdae5f181508878be0ba39,Chest CT-Scan images Dataset (Mohamed Hany)|test/squamous.cell.carcinoma::000115,231,8,False,CT Scan Images for Lung Cancer (Dishan rathi20)|CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|Chest CT-Scan images Dataset (Mohamed Hany)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),True,Chest CT-Scan images Dataset (Mohamed Hany)|test/squamous.cell.carcinoma|Chest CT-Scan images Dataset (Mohamed Hany)|test/squamous.cell.carcinoma::23,trainval,1
60,D:\skripsi\Dataset\Chest CT-Scan images Dataset (Mohamed Hany)\test\squamous.cell.carcinoma\000116 (5).png,Chest CT-Scan images Dataset (Mohamed Hany),test/squamous.cell.carcinoma,000116 (5).png,Malignant,SquamousCellCarcinoma,True,False,False,475,341,1.393,90995bc76ece2c38,10419460125013978168,3c7e5bdb5b7e3c00,92fe7cc9da0eaf0acb3a8b652e7e0561,Chest CT-Scan images Dataset (Mohamed Hany)|test/squamous.cell.carcinoma::000116,233,4,False,CT Scan Images for Lung Cancer (Dishan rathi20)|CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|Chest CT-Scan images Dataset (Mohamed Hany)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),True,Chest CT-Scan images Dataset (Mohamed Hany)|test/squamous.cell.carcinoma|Chest CT-Scan images Dataset (Mohamed Hany)|test/squamous.cell.carcinoma::23,trainval,1
61,D:\skripsi\Dataset\Chest CT-Scan images Dataset (Mohamed Hany)\test\squamous.cell.carcinoma\000117 (5).png,Chest CT-Scan images Dataset (Mohamed Hany),test/squamous.cell.carcinoma,000117 (5).png,Malignant,SquamousCellCarcinoma,True,False,False,482,329,1.465,80a94b477c7e5378,9271024078322291576,007fffdf7e7e0000,5457ee78a37fa908c5daf6f69641c029,Chest CT-Scan images Dataset (Mohamed Hany)|test/squamous.cell.carcinoma::000117,234,31,False,CT Scan Images for Lung Cancer (Dishan rathi20)|CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|Chest CT-Scan images Dataset (Mohamed Hany)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),True,Chest CT-Scan images Dataset (Mohamed Hany)|test/squamous.cell.carcinoma|Chest CT-Scan images Dataset (Mohamed Hany)|test/squamous.cell.carcinoma::23,trainval,1
62,D:\skripsi\Dataset\Chest CT-Scan images Dataset (Mohamed Hany)\test\adenocarcinoma\000118 (5).png,Chest CT-Scan images Dataset (Mohamed Hany),test/adenocarcinoma,000118 (5).png,Malignant,Adenocarcinoma,True,False,False,468,409,1.144,c1c91e96696f8c3c,13963725751001779260,385c5afbdb7e0000,cd95315d58cc1231bdd9982d84cdfa7f,Chest CT-Scan images Dataset (Mohamed Hany)|test/adenocarcinoma::000118,237,32,False,CT Scan Images for Lung Cancer (Dishan rathi20)|CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|Chest CT-Scan images Dataset (Mohamed Hany)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),True,Chest CT-Scan images Dataset (Mohamed Hany)|test/adenocarcinoma|Chest CT-Scan images Dataset (Mohamed Hany)|test/adenocarcinoma::23,trainval,3
63,D:\skripsi\Dataset\Chest CT-Scan images Dataset (Mohamed Hany)\test\adenocarcinoma\000124 (9).png,Chest CT-Scan images Dataset (Mohamed Hany),test/adenocarcinoma,000124 (9).png,Malignant,Adenocarcinoma,True,False,False,496,336,1.476,909f1e9678ca2c79,10421081694379060345,3c3c5a5a5a7e3c00,c54df564a0836770f21d8613d6815758,Chest CT-Scan images Dataset (Mohamed Hany)|test/adenocarcinoma::000124,248,24,False,CT Scan Images for Lung Cancer (Dishan rathi20)|CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|Chest CT-Scan images Dataset (Mohamed Hany)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),True,Chest CT-Scan images Dataset (Mohamed Hany)|test/adenocarcinoma|Chest CT-Scan images Dataset (Mohamed Hany)|test/adenocarcinoma::24,trainval,4
66,D:\skripsi\Dataset\Chest CT-Scan images Dataset (Mohamed Hany)\test\adenocarcinoma\000130 (6).png,Chest CT-Scan images Dataset (Mohamed Hany),test/adenocarcinoma,000130 (6).png,Malignant,Adenocarcinoma,True,False,False,447,294,1.52,81c07e17056d6f8f,9349611463761555343,20feff7f7e000000,738a9f75c9d65092f483243fdd10e5c2,Chest CT-Scan images Dataset (Mohamed Hany)|test/adenocarcinoma::000130,260,12,False,CT Scan Images for Lung Cancer (Dishan rathi20)|CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|Chest CT-Scan images Dataset (Mohamed Hany)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),True,Chest CT-Scan images Dataset (Mohamed Hany)|test/adenocarcinoma|Chest CT-Scan images Dataset (Mohamed Hany)|test/adenocarcinoma::26,trainval,4
69,D:\skripsi\Dataset\Chest CT-Scan images Dataset (Mohamed Hany)\test\adenocarcinoma\000141 (2).png,Chest CT-Scan images Dataset (Mohamed Hany),test/adenocarcinoma,000141 (2).png,Malignant,Adenocarcinoma,True,False,False,491,328,1.497,85807a5f6e8a2d6e,9619823354358410606,307e7f7f3e3e3c00,f4a3d001d7108e4d8b350c32f75c52e6,Chest CT-Scan images Dataset (Mohamed Hany)|test/adenocarcinoma::000141,275,16,False,CT Scan Images for Lung Cancer (Dishan rathi20)|CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|Chest CT-Scan images Dataset (Mohamed Hany)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),True,Chest CT-Scan images Dataset (Mohamed Hany)|test/adenocarcinoma|Chest CT-Scan images Dataset (Mohamed Hany)|test/adenocarcinoma::28,trainval,2
70,D:\skripsi\Dataset\Chest CT-Scan images Dataset (Mohamed Hany)\test\squamous.cell.carcinoma\000142 (5).png,Chest CT-Scan images Dataset (Mohamed Hany),test/squamous.cell.carcinoma,000142 (5).png,Malignant,SquamousCellCarcinoma,True,False,False,476,337,1.412,90a84f47393a776c,10423668504870418284,007effdb7f7e0000,17629d3cdcce70ca3c8fa3efb9ec8fdb,Chest CT-Scan images Dataset (Mohamed Hany)|test/squamous.cell.carcinoma::000142,277,12,False,CT Scan Images for Lung Cancer (Dishan rathi20)|CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|Chest CT-Scan images Dataset (Mohamed Hany)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),True,Chest CT-Scan images Dataset (Mohamed Hany)|test/squamous.cell.carcinoma|Chest CT-Scan images Dataset (Mohamed Hany)|test/squamous.cell.carcinoma::28,trainval,3
71,D:\skripsi\Dataset\Chest CT-Scan images Dataset (Mohamed Hany)\test\adenocarcinoma\000145 (9).png,Chest CT-Scan images Dataset (Mohamed Hany),test/adenocarcinoma,000145 (9).png,Malignant,Adenocarcinoma,True,False,False,460,341,1.349,c45e1e9639d96465,14149780709809153125,183c725adb7e3c00,f1096545975e3ba738c33e42d4963f65,Chest CT-Scan images Dataset (Mohamed Hany)|test/adenocarcinoma::000145,280,8,False,CT Scan Images for Lung Cancer (Dishan rathi20)|CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|Chest CT-Scan images Dataset (Mohamed Hany)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),True,Chest CT-Scan images Dataset (Mohamed Hany)|test/adenocarcinoma|Chest CT-Scan images Dataset (Mohamed Hany)|test/adenocarcinoma::29,trainval,3
