canonical_label,path_a,source_a,path_b,source_b,phash_distance,ahash_distance
Benign,D:\skripsi\Dataset\IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (102).jpg,IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar),D:\skripsi\Dataset\The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy )\Bengin cases\Bengin case (102).jpg,The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),0,0
Benign,D:\skripsi\Dataset\Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (102).jpg,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),D:\skripsi\Dataset\The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy )\Bengin cases\Bengin case (102).jpg,The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),0,0
Benign,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\BenginCases\Bengin case (103).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),D:\skripsi\Dataset\CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)\Benign cases\Benign cases  (103).jpg,CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ),0,0
Benign,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\BenginCases\Bengin case (103).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),D:\skripsi\Dataset\IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (103).jpg,IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar),0,0
Benign,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\BenginCases\Bengin case (103).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),D:\skripsi\Dataset\Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (103).jpg,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),0,0
Benign,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\BenginCases\Bengin case (103).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),D:\skripsi\Dataset\The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy )\Bengin cases\Bengin case (103).jpg,The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),0,0
Benign,D:\skripsi\Dataset\CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)\Benign cases\Benign cases  (103).jpg,CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ),D:\skripsi\Dataset\IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (103).jpg,IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar),0,0
Benign,D:\skripsi\Dataset\CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)\Benign cases\Benign cases  (103).jpg,CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ),D:\skripsi\Dataset\Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (103).jpg,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),0,0
Benign,D:\skripsi\Dataset\CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)\Benign cases\Benign cases  (103).jpg,CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ),D:\skripsi\Dataset\The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy )\Bengin cases\Bengin case (103).jpg,The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),0,0
Benign,D:\skripsi\Dataset\IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (103).jpg,IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar),D:\skripsi\Dataset\Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (103).jpg,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),0,0
Benign,D:\skripsi\Dataset\IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (103).jpg,IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar),D:\skripsi\Dataset\The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy )\Bengin cases\Bengin case (103).jpg,The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),0,0
Benign,D:\skripsi\Dataset\Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (103).jpg,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),D:\skripsi\Dataset\The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy )\Bengin cases\Bengin case (103).jpg,The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),0,0
Benign,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\BenginCases\Bengin case (104).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),D:\skripsi\Dataset\CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)\Benign cases\Benign cases  (104).jpg,CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ),0,0
Benign,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\BenginCases\Bengin case (104).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),D:\skripsi\Dataset\CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)\Benign cases\Benign cases  (105).jpg,CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ),0,0
Benign,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\BenginCases\Bengin case (104).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),D:\skripsi\Dataset\IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (104).jpg,IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar),0,0
Benign,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\BenginCases\Bengin case (104).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),D:\skripsi\Dataset\IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (105).jpg,IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar),0,0
Benign,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\BenginCases\Bengin case (104).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),D:\skripsi\Dataset\Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (104).jpg,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),0,0
Benign,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\BenginCases\Bengin case (104).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),D:\skripsi\Dataset\Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (105).jpg,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),0,0
Benign,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\BenginCases\Bengin case (104).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),D:\skripsi\Dataset\The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy )\Bengin cases\Bengin case (104).jpg,The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),0,0
Benign,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\BenginCases\Bengin case (104).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),D:\skripsi\Dataset\The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy )\Bengin cases\Bengin case (105).jpg,The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),0,0
Benign,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\BenginCases\Bengin case (105).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),D:\skripsi\Dataset\CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)\Benign cases\Benign cases  (104).jpg,CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ),0,0
Benign,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\BenginCases\Bengin case (105).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),D:\skripsi\Dataset\CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)\Benign cases\Benign cases  (105).jpg,CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ),0,0
Benign,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\BenginCases\Bengin case (105).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),D:\skripsi\Dataset\IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (104).jpg,IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar),0,0
Benign,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\BenginCases\Bengin case (105).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),D:\skripsi\Dataset\IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (105).jpg,IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar),0,0
Benign,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\BenginCases\Bengin case (105).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),D:\skripsi\Dataset\Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (104).jpg,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),0,0
Benign,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\BenginCases\Bengin case (105).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),D:\skripsi\Dataset\Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (105).jpg,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),0,0
Benign,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\BenginCases\Bengin case (105).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),D:\skripsi\Dataset\The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy )\Bengin cases\Bengin case (104).jpg,The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),0,0
Benign,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\BenginCases\Bengin case (105).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),D:\skripsi\Dataset\The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy )\Bengin cases\Bengin case (105).jpg,The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),0,0
Benign,D:\skripsi\Dataset\CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)\Benign cases\Benign cases  (104).jpg,CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ),D:\skripsi\Dataset\IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (104).jpg,IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar),0,0
Benign,D:\skripsi\Dataset\CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)\Benign cases\Benign cases  (104).jpg,CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ),D:\skripsi\Dataset\IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (105).jpg,IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar),0,0
Benign,D:\skripsi\Dataset\CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)\Benign cases\Benign cases  (104).jpg,CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ),D:\skripsi\Dataset\Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (104).jpg,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),0,0
Benign,D:\skripsi\Dataset\CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)\Benign cases\Benign cases  (104).jpg,CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ),D:\skripsi\Dataset\Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (105).jpg,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),0,0
Benign,D:\skripsi\Dataset\CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)\Benign cases\Benign cases  (104).jpg,CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ),D:\skripsi\Dataset\The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy )\Bengin cases\Bengin case (104).jpg,The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),0,0
Benign,D:\skripsi\Dataset\CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)\Benign cases\Benign cases  (104).jpg,CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ),D:\skripsi\Dataset\The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy )\Bengin cases\Bengin case (105).jpg,The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),0,0
Benign,D:\skripsi\Dataset\CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)\Benign cases\Benign cases  (105).jpg,CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ),D:\skripsi\Dataset\IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (104).jpg,IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar),0,0
Benign,D:\skripsi\Dataset\CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)\Benign cases\Benign cases  (105).jpg,CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ),D:\skripsi\Dataset\IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (105).jpg,IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar),0,0
Benign,D:\skripsi\Dataset\CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)\Benign cases\Benign cases  (105).jpg,CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ),D:\skripsi\Dataset\Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (104).jpg,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),0,0
Benign,D:\skripsi\Dataset\CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)\Benign cases\Benign cases  (105).jpg,CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ),D:\skripsi\Dataset\Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (105).jpg,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),0,0
Benign,D:\skripsi\Dataset\CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)\Benign cases\Benign cases  (105).jpg,CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ),D:\skripsi\Dataset\The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy )\Bengin cases\Bengin case (104).jpg,The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),0,0
Benign,D:\skripsi\Dataset\CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)\Benign cases\Benign cases  (105).jpg,CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ),D:\skripsi\Dataset\The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy )\Bengin cases\Bengin case (105).jpg,The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),0,0
Benign,D:\skripsi\Dataset\IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (104).jpg,IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar),D:\skripsi\Dataset\Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (104).jpg,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),0,0
Benign,D:\skripsi\Dataset\IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (104).jpg,IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar),D:\skripsi\Dataset\Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (105).jpg,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),0,0
Benign,D:\skripsi\Dataset\IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (104).jpg,IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar),D:\skripsi\Dataset\The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy )\Bengin cases\Bengin case (104).jpg,The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),0,0
Benign,D:\skripsi\Dataset\IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (104).jpg,IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar),D:\skripsi\Dataset\The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy )\Bengin cases\Bengin case (105).jpg,The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),0,0
Benign,D:\skripsi\Dataset\IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (105).jpg,IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar),D:\skripsi\Dataset\Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (104).jpg,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),0,0
Benign,D:\skripsi\Dataset\IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (105).jpg,IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar),D:\skripsi\Dataset\Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (105).jpg,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),0,0
Benign,D:\skripsi\Dataset\IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (105).jpg,IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar),D:\skripsi\Dataset\The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy )\Bengin cases\Bengin case (104).jpg,The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),0,0
Benign,D:\skripsi\Dataset\IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (105).jpg,IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar),D:\skripsi\Dataset\The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy )\Bengin cases\Bengin case (105).jpg,The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),0,0
Benign,D:\skripsi\Dataset\Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (104).jpg,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),D:\skripsi\Dataset\The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy )\Bengin cases\Bengin case (104).jpg,The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),0,0
Benign,D:\skripsi\Dataset\Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (104).jpg,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),D:\skripsi\Dataset\The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy )\Bengin cases\Bengin case (105).jpg,The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),0,0
Benign,D:\skripsi\Dataset\Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (105).jpg,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),D:\skripsi\Dataset\The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy )\Bengin cases\Bengin case (104).jpg,The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),0,0
Benign,D:\skripsi\Dataset\Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (105).jpg,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),D:\skripsi\Dataset\The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy )\Bengin cases\Bengin case (105).jpg,The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),0,0
Benign,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\BenginCases\Bengin case (106).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),D:\skripsi\Dataset\CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)\Benign cases\Benign cases  (106).jpg,CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ),0,0
Benign,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\BenginCases\Bengin case (106).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),D:\skripsi\Dataset\CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)\Benign cases\Benign cases  (107).jpg,CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ),0,0
Benign,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\BenginCases\Bengin case (106).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),D:\skripsi\Dataset\IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (106).jpg,IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar),0,0
Benign,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\BenginCases\Bengin case (106).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),D:\skripsi\Dataset\IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (107).jpg,IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar),0,0
Benign,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\BenginCases\Bengin case (106).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),D:\skripsi\Dataset\Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (106).jpg,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),0,0
Benign,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\BenginCases\Bengin case (106).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),D:\skripsi\Dataset\Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)\The IQ-OTHNCCD lung cancer dataset\Bengin cases\Bengin case (107).jpg,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),0,0
Benign,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\BenginCases\Bengin case (106).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),D:\skripsi\Dataset\The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy )\Bengin cases\Bengin case (106).jpg,The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),0,0
