path,source_dataset,raw_folder,filename,canonical_label,subtype,is_labeled,is_synthetic_source,corrupt,width,height,aspect_ratio,phash,phash_int,ahash,md5
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\adenocarcinoma\000144 (2).png,CT Scan Images for Lung Cancer (Dishan rathi20),Data/test/adenocarcinoma,000144 (2).png,Malignant,Adenocarcinoma,True,False,False,499,320,1.559,85e17e5e69383c31,9647130820761631793,003e7f6b2a3e1c00,860129c9896815c8d568325fe6d54a4e
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\adenocarcinoma\000144 (5).png,CT Scan Images for Lung Cancer (Dishan rathi20),Data/test/adenocarcinoma,000144 (5).png,Malignant,Adenocarcinoma,True,False,False,471,309,1.524,d16e0e9179cc6533,15091015419341595955,003c76dada7e3c00,cbc768602b5281abd2263b42092bf9a1
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\adenocarcinoma\000145 (9).png,CT Scan Images for Lung Cancer (Dishan rathi20),Data/test/adenocarcinoma,000145 (9).png,Malignant,Adenocarcinoma,True,False,False,460,341,1.349,c45e1e9639d96465,14149780709809153125,183c725adb7e3c00,f1096545975e3ba738c33e42d4963f65
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\adenocarcinoma\000146 (3).png,CT Scan Images for Lung Cancer (Dishan rathi20),Data/test/adenocarcinoma,000146 (3).png,Malignant,Adenocarcinoma,True,False,False,479,357,1.342,d1c16e4e7c794e30,15114483107806924336,207e6ede7e3c0000,e83ed3ad16b21d2c0e5e1bdc695d53bd
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\adenocarcinoma\000146 (6).png,CT Scan Images for Lung Cancer (Dishan rathi20),Data/test/adenocarcinoma,000146 (6).png,Malignant,Adenocarcinoma,True,False,False,424,357,1.188,918916b46eda393b,10486938171518630203,0c7e5bdbdb4a3c00,a7259a4ce245ed867469f26511a0ccfa
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\adenocarcinoma\000147.png,CT Scan Images for Lung Cancer (Dishan rathi20),Data/test/adenocarcinoma,000147.png,Malignant,Adenocarcinoma,True,False,False,491,274,1.792,d0d42fcb387d6434,15047704804824278068,007c7e7e7e7c3800,0773c7f2262c0d5987736691919bafa9
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\adenocarcinoma\000148 (3).png,CT Scan Images for Lung Cancer (Dishan rathi20),Data/test/adenocarcinoma,000148 (3).png,Malignant,Adenocarcinoma,True,False,False,488,331,1.474,91a16ece681a6f69,10493790439538847593,307e6e4e7e3e1c00,19ebef75a551ab13dd7a6fad240cc17d
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\adenocarcinoma\000148 (6).png,CT Scan Images for Lung Cancer (Dishan rathi20),Data/test/adenocarcinoma,000148 (6).png,Malignant,Adenocarcinoma,True,False,False,462,277,1.668,d4d44b832c3d3367,15335965657858388839,3c7ef2d27e7c0000,80cf955bd6a74de069018b746684583a
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\adenocarcinoma\000148 (8).png,CT Scan Images for Lung Cancer (Dishan rathi20),Data/test/adenocarcinoma,000148 (8).png,Malignant,Adenocarcinoma,True,False,False,424,275,1.542,84ce1f97683e1a3a,9569620993358305850,3c7efffb7f7e0400,768fb0af01037dd9d755aa329890e9c7
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\adenocarcinoma\000148.png,CT Scan Images for Lung Cancer (Dishan rathi20),Data/test/adenocarcinoma,000148.png,Malignant,Adenocarcinoma,True,False,False,482,333,1.447,85716e0f39dc3531,9615587691087017265,007c7e5a7a7e3c00,983e8eb1a9d0b4b8513864a4246fa293
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\adenocarcinoma\000149 (2).png,CT Scan Images for Lung Cancer (Dishan rathi20),Data/test/adenocarcinoma,000149 (2).png,Malignant,Adenocarcinoma,True,False,False,438,309,1.417,81e15e57613a6e71,9358865230038986353,207f6f6b6a3e1c00,e32cb7cc47cf26430d2baab99bfb8f1b
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\adenocarcinoma\000149 (4).png,CT Scan Images for Lung Cancer (Dishan rathi20),Data/test/adenocarcinoma,000149 (4).png,Malignant,Adenocarcinoma,True,False,False,480,351,1.368,d1c16e4e6c794e70,15114483107538488944,307e7efe7e3c0000,c87642ca196ddc7e23edbb0d5a07eac1
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\adenocarcinoma\000149 (7).png,CT Scan Images for Lung Cancer (Dishan rathi20),Data/test/adenocarcinoma,000149 (7).png,Malignant,Adenocarcinoma,True,False,False,480,353,1.36,c1d917866d3b3c38,13968221585391959096,007c5eda5a7e3c00,53e0468e311c316aecc03d0faf97bf8e
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\adenocarcinoma\000151 (5).png,CT Scan Images for Lung Cancer (Dishan rathi20),Data/test/adenocarcinoma,000151 (5).png,Malignant,Adenocarcinoma,True,False,False,467,360,1.297,d0e16f4e7c390f30,15051433812531154736,207e4ede7e3c0000,b191ef43168f94e91405ea5d364490aa
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\adenocarcinoma\000153 (5).png,CT Scan Images for Lung Cancer (Dishan rathi20),Data/test/adenocarcinoma,000153 (5).png,Malignant,Adenocarcinoma,True,False,False,487,346,1.408,91a16e4e6d1e3c39,10493789889867168825,307e7e7e5e7e1c00,75e97854d11e85bab1b7a287086ad5f5
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\adenocarcinoma\000155 (4).png,CT Scan Images for Lung Cancer (Dishan rathi20),Data/test/adenocarcinoma,000155 (4).png,Malignant,Adenocarcinoma,True,False,False,487,341,1.428,c4d81b836d3b7c64,14184117277690657892,007cdadafa7e0800,1dc756f21ce6ebaf2d3320aa0e896607
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\adenocarcinoma\000155.png,CT Scan Images for Lung Cancer (Dishan rathi20),Data/test/adenocarcinoma,000155.png,Malignant,Adenocarcinoma,True,False,False,471,276,1.707,d2e53f0a6c31d994,15196621831629035924,003c7e7e7e3c2400,7cb2468e9655d002156746b5068ac448
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\adenocarcinoma\000156 (4).png,CT Scan Images for Lung Cancer (Dishan rathi20),Data/test/adenocarcinoma,000156 (4).png,Malignant,Adenocarcinoma,True,False,False,446,339,1.316,81ad56973a9e3938,9344220009387145528,3c6a5b5b4b6a3c00,20234f0576642de078b6012cf9463039
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\adenocarcinoma\000157 (5).png,CT Scan Images for Lung Cancer (Dishan rathi20),Data/test/adenocarcinoma,000157 (5).png,Malignant,Adenocarcinoma,True,False,False,487,413,1.179,c1c91e96e96e9c31,13963725753149201457,183c5afb7b7e0000,d3e68137d850df6910316b0289cf1fe3
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\adenocarcinoma\000157 (6).png,CT Scan Images for Lung Cancer (Dishan rathi20),Data/test/adenocarcinoma,000157 (6).png,Malignant,Adenocarcinoma,True,False,False,424,372,1.14,949a4b643bcb6c33,10707953957898775603,3c7e5edede5a7c00,8457ee6d98cd45a0a21bc35005275da6
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\adenocarcinoma\000158 (2).png,CT Scan Images for Lung Cancer (Dishan rathi20),Data/test/adenocarcinoma,000158 (2).png,Malignant,Adenocarcinoma,True,False,False,448,325,1.378,91276e6c789b61a5,10459450071750238629,003c7e7e7a7e3c00,7769742eaa55fe54198ecfdc37a4ff09
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\adenocarcinoma\000158 (3).png,CT Scan Images for Lung Cancer (Dishan rathi20),Data/test/adenocarcinoma,000158 (3).png,Malignant,Adenocarcinoma,True,False,False,401,310,1.294,9c534326cf4c3f34,11264420926949441332,3c0c1e9e9fd35a3c,e46c28ec95195502e49d3356115be7bf
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\adenocarcinoma\000158 (5).png,CT Scan Images for Lung Cancer (Dishan rathi20),Data/test/adenocarcinoma,000158 (5).png,Malignant,Adenocarcinoma,True,False,False,478,367,1.302,c45923e67d1b7431,14148379177209525297,003c5edada7e3c00,564472077114a9dee6a8025f0dfcc869
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\adenocarcinoma\000158 (6).png,CT Scan Images for Lung Cancer (Dishan rathi20),Data/test/adenocarcinoma,000158 (6).png,Malignant,Adenocarcinoma,True,False,False,461,386,1.194,81c91e96ea6a9e39,9352039734738329145,3c2a7bfb7b3e0000,af6a90c085db5c36ab4c9eac3b528630
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\adenocarcinoma\000158.png,CT Scan Images for Lung Cancer (Dishan rathi20),Data/test/adenocarcinoma,000158.png,Malignant,Adenocarcinoma,True,False,False,371,290,1.279,d4b16b446f1a3c39,15326148948584447033,007edffe7a7e3c00,d111d4752b8133e5a2db8100b09e58a2
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\adenocarcinoma\000160 (4).png,CT Scan Images for Lung Cancer (Dishan rathi20),Data/test/adenocarcinoma,000160 (4).png,Malignant,Adenocarcinoma,True,False,False,438,314,1.395,919b4ee56c8e7039,10492066504165453881,183c5e5e5a7e3c00,5aa489671e2d35ce5b7db6ee35e25577
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\adenocarcinoma\000160 (6).png,CT Scan Images for Lung Cancer (Dishan rathi20),Data/test/adenocarcinoma,000160 (6).png,Malignant,Adenocarcinoma,True,False,False,443,324,1.367,81b55e56696bd630,9346480326906205744,007effeb7e7e0000,7f055a2283d20a56bc2e1447c6bcb0bd
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\adenocarcinoma\000161 (4).png,CT Scan Images for Lung Cancer (Dishan rathi20),Data/test/adenocarcinoma,000161 (4).png,Malignant,Adenocarcinoma,True,False,False,476,386,1.233,c1c91e96ab6ace38,13963725752108764728,3c7a7afb7f7e0000,2524e3006ab753fc9c518c0a72355258
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\adenocarcinoma\000161 (5).png,CT Scan Images for Lung Cancer (Dishan rathi20),Data/test/adenocarcinoma,000161 (5).png,Malignant,Adenocarcinoma,True,False,False,434,342,1.269,919946c76e9e389a,10491494629304580250,3c7e5edb4a5a3c00,1c59d5527217b723d6e70fde1557e6d5
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\adenocarcinoma\000163 (3).png,CT Scan Images for Lung Cancer (Dishan rathi20),Data/test/adenocarcinoma,000163 (3).png,Malignant,Adenocarcinoma,True,False,False,385,262,1.469,945a436d2f8e3cb1,10689930801745640625,387cdfdbc3d37e3c,eeb91ea18a8d6029753bcdbdb0e3e5e5
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\adenocarcinoma\000163 (7).png,CT Scan Images for Lung Cancer (Dishan rathi20),Data/test/adenocarcinoma,000163 (7).png,Malignant,Adenocarcinoma,True,False,False,415,374,1.11,dc9b02f46fc23c38,15896302558604573752,007c5efbdbda7e00,de8f93d7790931e079fe7021ff109e9a
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\adenocarcinoma\000164 (5).png,CT Scan Images for Lung Cancer (Dishan rathi20),Data/test/adenocarcinoma,000164 (5).png,Malignant,Adenocarcinoma,True,False,False,430,359,1.198,919b46657e9a3872,10492057158619379826,183e5e5f4b5a3c00,7636366caca10019ba51647227b9f0fc
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\adenocarcinoma\000165 (6).png,CT Scan Images for Lung Cancer (Dishan rathi20),Data/test/adenocarcinoma,000165 (6).png,Malignant,Adenocarcinoma,True,False,False,456,354,1.288,81915e1697697be4,9336346953638312932,3c7eebff7e040000,532260b1af444adad66073123e688cb0
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\adenocarcinoma\000166 (2).png,CT Scan Images for Lung Cancer (Dishan rathi20),Data/test/adenocarcinoma,000166 (2).png,Malignant,Adenocarcinoma,True,False,False,471,307,1.534,95267ea169c96533,10747416792495908147,003c3e7e7e7e3c00,4fbcb8586015a6a905df94729e4744e5
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\adenocarcinoma\000166 (3).png,CT Scan Images for Lung Cancer (Dishan rathi20),Data/test/adenocarcinoma,000166 (3).png,Malignant,Adenocarcinoma,True,False,False,461,377,1.223,81935e9e68da9969,9336910486926170473,1c264b4f6b3e1800,e6db542ca931b29be1bb9853a0446a04
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\adenocarcinoma\000166 (4).png,CT Scan Images for Lung Cancer (Dishan rathi20),Data/test/adenocarcinoma,000166 (4).png,Malignant,Adenocarcinoma,True,False,False,416,291,1.43,91e506923b2f6d6c,10512816130294246764,007efbcbcf7e3c00,449aa04b35b1f36051c73e7924b2f800
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\adenocarcinoma\000167 (3).png,CT Scan Images for Lung Cancer (Dishan rathi20),Data/test/adenocarcinoma,000167 (3).png,Malignant,Adenocarcinoma,True,False,False,461,383,1.204,819b5e9e69788565,9339162286750205285,183c6b4b6b3e1000,666903beea8fb73fb2d799e0708438d7
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\adenocarcinoma\000167 (8).png,CT Scan Images for Lung Cancer (Dishan rathi20),Data/test/adenocarcinoma,000167 (8).png,Malignant,Adenocarcinoma,True,False,False,406,372,1.091,d49b02646bc33c6f,15319841187758816367,005cdeff92d27c00,ea4f55bcae5a5c3069ef0b7889eda3cd
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\adenocarcinoma\000168 (3).png,CT Scan Images for Lung Cancer (Dishan rathi20),Data/test/adenocarcinoma,000168 (3).png,Malignant,Adenocarcinoma,True,False,False,464,330,1.406,d12f2ef07cc07127,15073318088252354855,003c7e5ada7e3c00,6f838689e2376382199bebba4ec06f02
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\adenocarcinoma\000171 (5).png,CT Scan Images for Lung Cancer (Dishan rathi20),Data/test/adenocarcinoma,000171 (5).png,Malignant,Adenocarcinoma,True,False,False,457,430,1.063,c19a3e4d696a9c71,13950531297935531121,183e7e7d7b7e0000,e2859d6dccb62cf97db240016e3f7ab1
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\adenocarcinoma\000171.png,CT Scan Images for Lung Cancer (Dishan rathi20),Data/test/adenocarcinoma,000171.png,Malignant,Adenocarcinoma,True,False,False,388,276,1.406,d4f123c22f0f383d,15344084722348144701,307edadade7e3c00,38ddeea20bbdfeea36b894c13be9252c
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\adenocarcinoma\000172 (3).png,CT Scan Images for Lung Cancer (Dishan rathi20),Data/test/adenocarcinoma,000172 (3).png,Malignant,Adenocarcinoma,True,False,False,425,320,1.328,c1cc5682293b7f2d,13964631661606567725,007edbcbfb7e0000,eec0204131af9fd5f3da30627a6400cc
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\adenocarcinoma\000173 (5).png,CT Scan Images for Lung Cancer (Dishan rathi20),Data/test/adenocarcinoma,000173 (5).png,Malignant,Adenocarcinoma,True,False,False,459,402,1.142,999956c76b4e9438,11067972973738497080,183c5effdb7e0000,778b5793148a531e04d9c85353c28256
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\adenocarcinoma\000173 (7).png,CT Scan Images for Lung Cancer (Dishan rathi20),Data/test/adenocarcinoma,000173 (7).png,Malignant,Adenocarcinoma,True,False,False,450,373,1.206,d0876b1c3dc33c39,15026096450784410681,383c7e7e5e5e7c00,28900f578bd1033916f0aa4ca9c3f2f4
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\adenocarcinoma\000174 (4).png,CT Scan Images for Lung Cancer (Dishan rathi20),Data/test/adenocarcinoma,000174 (4).png,Malignant,Adenocarcinoma,True,False,False,449,299,1.502,d1915e16316b4e76,15100954474961391222,3c7effff7e3c0000,fc02d942e116b2c5836329209beadb3f
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\adenocarcinoma\000176 (2).png,CT Scan Images for Lung Cancer (Dishan rathi20),Data/test/adenocarcinoma,000176 (2).png,Malignant,Adenocarcinoma,True,False,False,434,319,1.361,91376e6c789921b5,10463953671377461685,003c7e5a5a7e3c00,2c07b435dc570d5252d797befdfd3f39
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\adenocarcinoma\000177 (4).png,CT Scan Images for Lung Cancer (Dishan rathi20),Data/test/adenocarcinoma,000177 (4).png,Malignant,Adenocarcinoma,True,False,False,388,369,1.051,9497471c3ac76c3a,10707104825667447866,1c3e7fff0f5e3e00,0df662907c8efa48b93f96607e13567a
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\adenocarcinoma\000177.png,CT Scan Images for Lung Cancer (Dishan rathi20),Data/test/adenocarcinoma,000177.png,Malignant,Adenocarcinoma,True,False,False,506,281,1.801,d0f42f4b3035cb9c,15056711454184295324,007c7e667e7c0000,1a092db32d1b1de0859414031ff018df
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\BenginCases\Bengin case (101).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/test/BenginCases,Bengin case (101).jpg,Benign,Benign,True,False,False,512,512,1.0,901a6f653996947b,10383734371404649595,00387e5eda7e3c00,c46607abc89204a76df6696692b50d28
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\BenginCases\Bengin case (102).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/test/BenginCases,Bengin case (102).jpg,Benign,Benign,True,False,False,512,512,1.0,903a67e53d9290db,10392733324389028059,00007edfdb7e3c00,c030be1eb5b4e7151b5877c9dd236690
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\BenginCases\Bengin case (103).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/test/BenginCases,Bengin case (103).jpg,Benign,Benign,True,False,False,512,512,1.0,80230ffc7c83d72e,9233241238134839086,00007effdbff3c00,310cace08fcf642c6a8272828bd13cd3
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\BenginCases\Bengin case (104).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/test/BenginCases,Bengin case (104).jpg,Benign,Benign,True,False,False,512,512,1.0,d46343bc2993d72a,15304150434165544746,00007edbdbff3c00,96f775ab34867814577e2cb8aa94944b
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\BenginCases\Bengin case (105).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/test/BenginCases,Bengin case (105).jpg,Benign,Benign,True,False,False,512,512,1.0,d46343bc2993d72a,15304150434165544746,00007edbdbff3c00,96f775ab34867814577e2cb8aa94944b
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\BenginCases\Bengin case (106).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/test/BenginCases,Bengin case (106).jpg,Benign,Benign,True,False,False,512,512,1.0,942303fc3c82d77b,10674379923680057211,00007edbdbff3c00,ee01df92621e3d9030400bac5a5b30ad
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\BenginCases\Bengin case (107).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/test/BenginCases,Bengin case (107).jpg,Benign,Benign,True,False,False,512,512,1.0,942303fc3c82d77b,10674379923680057211,00007edbdbff3c00,ee01df92621e3d9030400bac5a5b30ad
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\BenginCases\Bengin case (108).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/test/BenginCases,Bengin case (108).jpg,Benign,Benign,True,False,False,512,512,1.0,942307fc7d92d48b,10674384322818135179,00007edbdbff3c00,df8aad1541275d5f748dcefac2e96b54
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\BenginCases\Bengin case (109).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/test/BenginCases,Bengin case (109).jpg,Benign,Benign,True,False,False,512,512,1.0,d56342ec2d90d5cb,15376207134917187019,00007edbdbfe3c00,0d92a4d6d176b557771cd66f4b372bc5
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\BenginCases\Bengin case (110).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/test/BenginCases,Bengin case (110).jpg,Benign,Benign,True,False,False,512,512,1.0,912346fd3992d58b,10458280813091018123,00007edbdbfe3c00,f6f969de87cf893ad4e5d449cfc5c0bd
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\BenginCases\Bengin case (111).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/test/BenginCases,Bengin case (111).jpg,Benign,Benign,True,False,False,512,512,1.0,913a6eed3992854b,10464798649300976971,00003c5edb7e3c00,8be43eb156c5f9546daf39b940ea00db
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\large.cell.carcinoma\000108.png,CT Scan Images for Lung Cancer (Dishan rathi20),Data/test/large.cell.carcinoma,000108.png,Malignant,Large Cell Carcinoma,True,False,False,411,285,1.442,81f0569669781f6b,9363078829317824363,047efbcb7a3e0000,b98f851e09928778d0df9e5d8ccf4be4
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\large.cell.carcinoma\000110.png,CT Scan Images for Lung Cancer (Dishan rathi20),Data/test/large.cell.carcinoma,000110.png,Malignant,Large Cell Carcinoma,True,False,False,438,308,1.422,91274ef8781d6173,10459415488665313651,003e6a5a5b7e3e00,918665110a9dbd140081dd6638d29044
